Autor;Emenda;UO (Ajustada);Funcional;Ação + Subtítulo;Valor aprovado;Empenhado;Depesa Executada;Pago
ALEXANDRE LEITE;27960013-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.8162;CASA DE SAÚDE NOSSA SENHORA DO CAMINHO (CONGREGAÇÃO DAS IRMÃS HOSPITAL DO SAGRADO CORAÇÃO DE JESUS) - NO ESTADO DE SÃO PAULO;1000000;0;0;0
ALEXANDRE LEITE;27960014-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.8164;HOSPITAL MUNICIPAL DO CAMPO LIMPO - NO MUNICÍPIO DE SÃO PAULO - SP;800000;0;0;0
ALEXANDRE LEITE;27960015-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.8166;HOSPITAL GERAL DE PEDREIRA - NO ESTADO DE SÃO PAULO;500000;0;0;0
ALEXANDRE LEITE;27960016-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.8168;HOSPITAL GERAL DO GRAJAÚ - NO ESTADO DE SÃO PAULO;800000;0;0;0
ALEXANDRE LEITE;27960017-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.8188;HOSPITAL MUNICIPAL M BOI MIRIM - NO ESTADO DE SÃO PAULO;500000;0;0;0
ALEXANDRE LEITE;27960018-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.8170;SANTA CASA DE MISERICÓRDIA DE PIEDADE - NO MUNICÍPIO DE PIEDADE - SP;200000;199940;199940;199940
ALEXANDRE ROSO;28590001-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.4838;NO MUNICÍPIO DE DOM PEDRO DE ALCÂNTARA - RS;400000;0;0;0
ALEXANDRE ROSO;28590002-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.4838;NO MUNICÍPIO DE DOM PEDRO DE ALCÂNTARA - RS;200000;0;0;0
ALEXANDRE ROSO;28590003-2015;MINISTÉRIO DO TURISMO;23.695.2076.10V0.4838;NO MUNICÍPIO DE DOM PEDRO DE ALCÂNTARA - RS;700000;0;0;0
ALEXANDRE ROSO;28590004-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.5051;NO MUNICÍPIO DE ROLANTE - RS;750000;0;0;0
ALEXANDRE ROSO;28590005-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.4917;NO MUNICÍPIO DE ITATI - RS;400000;0;0;0
ALEXANDRE ROSO;28590006-2015;MINISTÉRIO DO TURISMO;23.695.2076.10V0.4917;NO MUNICÍPIO DE ITATI - RS;700000;0;0;0
ALEXANDRE ROSO;28590007-2015;MINISTÉRIO DA INTEGRAÇÃO NACIONAL;18.541.2040.14RL.4942;NO MUNICÍPIO DE MAMPITUBA - RS;700000;0;0;0
ALEXANDRE ROSO;28590008-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.4942;NO MUNICÍPIO DE MAMPITUBA - RS;300000;0;0;0
ALEXANDRE ROSO;28590009-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.4942;NO MUNICÍPIO DE MAMPITUBA - RS;400000;0;0;0
ALEXANDRE ROSO;28590010-2015;MINISTÉRIO DO TURISMO;23.695.2076.10V0.4966;NO MUNICÍPIO DE MOSTARDAS - RS;700000;0;0;0
ALEXANDRE ROSO;28590011-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.4966;NO MUNICÍPIO DE MOSTARDAS - RS;500000;0;0;0
ALEXANDRE ROSO;28590012-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.4966;NO MUNICÍPIO DE MOSTARDAS - RS;400000;0;0;0
ALEXANDRE ROSO;28590013-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.5047;NO MUNICÍPIO DE RIOZINHO - RS;250000;0;0;0
ALEXANDRE ROSO;28590014-2015;MINISTÉRIO DAS CIDADES;15.451.2054.20NR.5047;NO MUNICÍPIO DE RIOZINHO - RS;300000;0;0;0
ALEXANDRE ROSO;28590015-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.5047;NO MUNICÍPIO DE RIOZINHO - RS;2000000;2000000;2000000;259518
ALEXANDRE ROSO;28590016-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5047;NO MUNICÍPIO DE RIOZINHO - RS;1500000;0;0;0
ALEXANDRE ROSO;28590017-2015;MINISTÉRIO DO TURISMO;23.695.2076.10V0.5047;NO MUNICÍPIO DE RIOZINHO - RS;500000;412387;412387;78782
ALEXANDRE ROSO;28590018-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.5051;NO MUNICÍPIO DE ROLANTE - RS;1500000;1500000;1500000;393815
ALEXANDRE ROSO;28590019-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5051;NO MUNICÍPIO DE ROLANTE - RS;750000;0;0;0
ALEXANDRE ROSO;28590020-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.5027;NO MUNICÍPIO DE PORTO ALEGRE - RS;1000000;0;0;0
ALEXANDRE ROSO;28590021-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.5129;NO MUNICÍPIO DE SERAFINA CORRÊA - RS;574600;0;0;0
ALEXANDRE ROSO;28590022-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5157;NO MUNICÍPIO DE TRÊS CACHOEIRAS - RS;500000;0;0;0
ALEXANDRE ROSO;28590023-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5157;NO MUNICÍPIO DE TRÊS CACHOEIRAS - RS;300000;0;0;0
ALEXANDRE ROSO;28590024-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5160;NO MUNICÍPIO DE TRÊS FORQUILHAS - RS;300000;0;0;0
ALEXANDRE ROSO;28590025-2015;MINISTÉRIO DO TURISMO;23.695.2076.10V0.5160;NO MUNICÍPIO DE TRÊS FORQUILHAS - RS;700000;0;0;0
ALEXANDRE SANTOS;31150001-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.7540;ASSOCIAÇÃO FLUMINENSE DE REABILITAÇÃO (AFR) - NO MUNICÍPIO DE NITERÓI - RJ;462300;0;0;0
ALEXANDRE SANTOS;31150002-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.8016;ASSOCIAÇÃO DE PAIS E AMIGOS DOS DEFICIENTES AUDITIVOS (APADA) - MUNICÍPIO DE NITERÓI - RJ;400000;0;0;0
ALEXANDRE SANTOS;31150003-2015;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3286;NO MUNICÍPIO DE CACHOEIRAS DE MACACU - RJ;500000;0;0;0
ALEXANDRE SANTOS;31150004-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3286;NO MUNICÍPIO DE CACHOEIRAS DE MACACU - RJ;500000;0;0;0
ALEXANDRE SANTOS;31150005-2015;MINISTÉRIO DO TURISMO;23.695.2076.10V0.3286;NO MUNICÍPIO DE CACHOEIRAS DE MACACU - RJ;500000;0;0;0
ALEXANDRE SANTOS;31150006-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3300;NO MUNICÍPIO DE GUAPIMIRIM - RJ;1300000;0;0;0
ALEXANDRE SANTOS;31150007-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.3302;NO MUNICÍPIO DE ITABORAÍ - RJ;1000000;450088;450088;6351
ALEXANDRE SANTOS;31150008-2015;MINISTÉRIO DA CULTURA;13.392.2027.20ZF.3302;NO MUNICÍPIO DE ITABORAÍ - RJ;400000;0;0;0
ALEXANDRE SANTOS;31150009-2015;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3302;NO MUNICÍPIO DE ITABORAÍ - RJ;1000000;450000;450000;450000
ALEXANDRE SANTOS;31150010-2015;MINISTÉRIO DA CULTURA;13.392.2027.14U2.3304;NO MUNICÍPIO DE ITALVA - RJ;262300;0;0;0
ALEXANDRE SANTOS;31150011-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.3322;NO MUNICÍPIO DE NOVA FRIBURGO - RJ;500000;250000;250000;4150
ALEXANDRE SANTOS;31150012-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.3323;NO MUNICÍPIO DE NOVA IGUAÇU - RJ;2000000;0;0;0
ALEXANDRE SANTOS;31150013-2015;MINISTÉRIO DO ESPORTE;27.812.2035.5450.7160;RIO BONITO ATLÉTICO CLUBE - NO MUNICÍPIO DE RIO BONITO - RJ;700000;0;0;0
ALEXANDRE SANTOS;31150014-2015;MINISTÉRIO DO ESPORTE;27.812.2035.20JQ.7008;CRUZEIRO FUTEBOL CLUBE - NO MUNICÍPIO DE RIO BONITO - RJ;100000;0;0;0
ALEXANDRE SANTOS;31150015-2015;FUNDO NACIONAL ANTIDROGAS - FUNAD;14.422.2060.20IE.7064;COMUNIDADE DE ALIANÇA JESUS VIVE E É SENHOR - RIO BONITO - RJ;100000;0;0;0
ALEXANDRE SANTOS;31150016-2015;MINISTÉRIO DO ESPORTE;27.812.2035.20JQ.7010;ESPERANÇA FUTEBOL CLUBE - NO MUNICÍPIO DE RIO BONITO - RJ;100000;0;0;0
ALEXANDRE SANTOS;31150017-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.8396;HOSPITAL REGIONAL DARCY VARGAS - NO MUNICÍPIO DE RIO BONITO - RJ;1500000;0;0;0
ALEXANDRE SANTOS;31150018-2015;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3340;NO MUNICÍPIO DE RIO DAS OSTRAS - RJ;200000;199988;199988;199988
ALEXANDRE SANTOS;31150019-2015;FUNDO NACIONAL DE SEGURANÇA PÚBLICA;06.181.2070.8124.3351;NO MUNICÍPIO DE SÃO PEDRO DA ALDEIA - RJ;600000;242725;242725;242725
ALEXANDRE SANTOS;31150020-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3351;NO MUNICÍPIO DE SÃO PEDRO DA ALDEIA - RJ;1000000;0;0;0
ALEXANDRE SANTOS;31150021-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;700000;0;0;0
ALEXANDRE SANTOS;31150022-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.3358;NO MUNICÍPIO DE TANGUÁ - RJ;1900000;850000;850000;10750
ALEXANDRE SANTOS;31150023-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3358;NO MUNICÍPIO DE TANGUÁ - RJ;600000;0;0;0
ALEXANDRE SERFIOTIS;30390001-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3341;NO MUNICÍPIO DO RIO DE JANEIRO - RJ;1800000;0;0;0
ALEXANDRE SERFIOTIS;30390002-2017;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;20.608.2077.20ZV.3329;NO MUNICÍPIO DE PINHEIRAL - RJ;200000;200000;0;0
ALEXANDRE SERFIOTIS;30390003-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3332;NO MUNICÍPIO DE PORTO REAL - RJ;500000;0;0;0
ALEXANDRE SERFIOTIS;30390004-2017;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO;12.368.2080.20RP.3332;NO MUNICÍPIO DE PORTO REAL - RJ;1420000;0;0;0
ALEXANDRE SERFIOTIS;30390005-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3315;NO MUNICÍPIO DE MENDES - RJ;350000;159990;0;0
ALEXANDRE SERFIOTIS;30390006-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3332;NO MUNICÍPIO DE PORTO REAL - RJ;200000;0;0;0
ALEXANDRE SERFIOTIS;30390007-2017;FUNDO NACIONAL ANTIDROGAS - FUNAD;14.422.2085.215S.3323;NO MUNICÍPIO DE NOVA IGUAÇU - RJ;100000;0;0;0
ALEXANDRE SERFIOTIS;30390008-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0033;NO ESTADO DO RIO DE JANEIRO;3350000;950715;0;0
ALEXANDRE SERFIOTIS;30390008-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3332;NO MUNICÍPIO DE PORTO REAL - RJ;150000;0;0;0
ALEXANDRE SERFIOTIS;30390009-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0033;NO ESTADO DO RIO DE JANEIRO;900000;0;0;0
ALEXANDRE SERFIOTIS;30390010-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;100000;100000;0;0
ALEXANDRE SERFIOTIS;30390011-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0033;NO ESTADO DO RIO DE JANEIRO;1900000;171730;0;0
ALEXANDRE SERFIOTIS;30390012-2017;MINISTÉRIO DO ESPORTE;27.812.2035.5450.3364;NO MUNICÍPIO DE VASSOURAS - RJ;250000;250000;0;0
ALEXANDRE SERFIOTIS;30390013-2017;MINISTÉRIO DO ESPORTE;27.812.2035.5450.3336;NO MUNICÍPIO DE RESENDE - RJ;500000;500000;0;0
ALEXANDRE SERFIOTIS;30390014-2017;MINISTÉRIO DO ESPORTE;27.812.2035.5450.3362;NO MUNICÍPIO DE VALENÇA - RJ;299000;0;0;0
ALEXANDRE SERFIOTIS;30390015-2017;MINISTÉRIO DO ESPORTE;27.812.2035.5450.3281;NO MUNICÍPIO DE BARRA MANSA - RJ;300000;300000;0;0
ALEXANDRE SERFIOTIS;30390016-2017;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.3332;NO MUNICÍPIO DE PORTO REAL - RJ;1000000;888700;0;0
ALEXANDRE SERFIOTIS;30390017-2017;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.3291;NO MUNICÍPIO DE CANTAGALO - RJ;400000;0;0;0
ALEXANDRE SERFIOTIS;30390018-2017;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;12.364.2080.20RK.3341;NO MUNICÍPIO DO RIO DE JANEIRO - RJ;200000;0;0;0
ALEXANDRE SERFIOTIS;30390019-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3341;NO MUNICÍPIO DO RIO DE JANEIRO - RJ;1000000;0;0;0
ALEXANDRE SERFIOTIS;30390020-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3353;NO MUNICÍPIO DE SAPUCAIA - RJ;400538;0;0;0
ALEXANDRE SERFIOTIS;30390001-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0033;NO ESTADO DO RIO DE JANEIRO;4000000;4000000;4000000;4000000
ALEXANDRE SERFIOTIS;30390002-2016;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.3332;NO MUNICÍPIO DE PORTO REAL - RJ;1500000;1382045;1382045;16602
ALEXANDRE SERFIOTIS;30390003-2016;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO;12.368.2080.20RP.3332;NO MUNICÍPIO DE PORTO REAL - RJ;1420000;1419047;1419047;0
ALEXANDRE SERFIOTIS;30390004-2016;MINISTÉRIO DO ESPORTE;27.812.2035.5450.3281;NO MUNICÍPIO DE BARRA MANSA - RJ;100000;100000;100000;0
ALEXANDRE SERFIOTIS;30390005-2016;MINISTÉRIO DO ESPORTE;27.812.2035.5450.3281;NO MUNICÍPIO DE BARRA MANSA - RJ;250000;250000;250000;0
ALEXANDRE SERFIOTIS;30390006-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3281;NO MUNICÍPIO DE BARRA MANSA - RJ;2000000;2000000;2000000;2000000
ALEXANDRE SERFIOTIS;30390007-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3336;NO MUNICÍPIO DE RESENDE - RJ;300000;300000;300000;300000
ALEXANDRE SERFIOTIS;30390008-2016;MINISTÉRIO DO ESPORTE;27.812.2035.5450.3336;NO MUNICÍPIO DE RESENDE - RJ;100000;100000;100000;0
ALEXANDRE SERFIOTIS;30390009-2016;MINISTÉRIO DO ESPORTE;27.812.2035.5450.3336;NO MUNICÍPIO DE RESENDE - RJ;250000;0;0;0
ALEXANDRE SERFIOTIS;30390010-2016;MINISTÉRIO DO ESPORTE;27.812.2035.5450.3336;NO MUNICÍPIO DE RESENDE - RJ;250000;250000;250000;0
ALEXANDRE SERFIOTIS;30390011-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3307;NO MUNICÍPIO DE ITATIAIA - RJ;500000;399929;399929;399929
ALEXANDRE SERFIOTIS;30390012-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3305;NO MUNICÍPIO DE ITAOCARA - RJ;400000;199980;199980;199980
ALEXANDRE SERFIOTIS;30390013-2016;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.3333;NO MUNICÍPIO DE QUATIS - RJ;500000;483824;483824;6722
ALEXANDRE SERFIOTIS;30390014-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3317;NO MUNICÍPIO DE MIGUEL PEREIRA - RJ;500000;399890;399890;0
ALEXANDRE SERFIOTIS;30390015-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3280;NO MUNICÍPIO DE BARRA DO PIRAÍ - RJ;500000;200000;200000;200000
ALEXANDRE SERFIOTIS;30390016-2016;MINISTÉRIO DO ESPORTE;27.812.2035.5450.3338;NO MUNICÍPIO DE RIO CLARO - RJ;200000;0;0;0
ALEXANDRE SERFIOTIS;30390017-2016;MINISTÉRIO DO ESPORTE;27.812.2035.5450.3364;NO MUNICÍPIO DE VASSOURAS - RJ;250000;0;0;0
ALEXANDRE SERFIOTIS;30390018-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3311;NO MUNICÍPIO DE MACUCO - RJ;300000;299913;299913;299913
ALEXANDRE SERFIOTIS;30390019-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3329;NO MUNICÍPIO DE PINHEIRAL - RJ;300000;299920;299920;299920
ALEXANDRE SERFIOTIS;30390020-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3362;NO MUNICÍPIO DE VALENÇA - RJ;400000;0;0;0
ALEXANDRE SERFIOTIS;30390021-2016;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;12.364.2080.20RK.0033;NO ESTADO DO RIO DE JANEIRO;600000;524501;524501;156189
ALEXANDRE SERFIOTIS;30390022-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3318;NO MUNICÍPIO DE MIRACEMA - RJ;222436;200000;200000;200000
ALEXANDRE SERFIOTIS;30390023-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0033;NO ESTADO DO RIO DE JANEIRO;300000;229200;229200;0
ALEXANDRE SERFIOTIS;30390024-2016;COMPLEXO HOSPITALAR E DE SAÚDE DA UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;12.302.2080.4086.0033;NO ESTADO DO RIO DE JANEIRO;200000;0;0;0
ALEXANDRE SILVEIRA;22270001-2015;MINISTÉRIO DO ESPORTE;27.812.2035.20JP.7020;INSTITUTO HUMANIZAR - NO MUNICÍPIO DE IPATINGA - MG;310000;0;0;0
ALEXANDRE SILVEIRA;22270002-2015;MINISTÉRIO DA JUSTIÇA;14.422.2020.8974.0031;NO ESTADO DE MINAS GERAIS;250000;0;0;0
ALEXANDRE SILVEIRA;22270003-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.2696;NO MUNICÍPIO DE INIMUTABA - MG;400000;0;0;0
ALEXANDRE SILVEIRA;22270004-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.2824;NO MUNICÍPIO DE MESQUITA - MG;300000;0;0;0
ALEXANDRE SILVEIRA;22270005-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.2925;NO MUNICÍPIO DE PERIQUITO - MG;300000;0;0;0
ALEXANDRE SILVEIRA;22270006-2015;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;20.608.2014.20ZV.7260;MELHORIA E ADEQUAÇÃO DE ESTRADAS VICINAIS - NO MUNICÍPIO DE PERIQUITO - MG;3000000;2500000;2500000;0
ALEXANDRE SILVEIRA;22270007-2015;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;20.608.2014.20ZV.7272;MANUTENÇÃO E CONSERVAÇÃO DE ESTRADAS VICINAIS - NO MUNICÍPIO DE DIAMANTINA - MG;600000;0;0;0
ALEXANDRE SILVEIRA;22270008-2015;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;20.608.2014.20ZV.7270;MANUTENÇÃO E CONSERVAÇÃO DE ESTRADAS VICINAIS - NO MUNICÍPIO DE GUARDA-MOR - MG;400000;0;0;0
ALEXANDRE SILVEIRA;22270009-2015;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;20.608.2014.20ZV.7274;MANUTENÇÃO E CONSERVAÇÃO DE ESTRADAS VICINAIS - NO MUNICÍPIO DE VAZANTE - MG;500000;0;0;0
ALEXANDRE SILVEIRA;22270010-2015;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO;12.368.2030.20RP.7098;APAE DO MUNICÍPIO DE IPATINGA - MG;300000;0;0;0
ALEXANDRE SILVEIRA;22270011-2015;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.2574;NO MUNICÍPIO DE CURVELO - MG;700000;342650;342650;342650
ALEXANDRE SILVEIRA;22270012-2015;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.2574;NO MUNICÍPIO DE CURVELO - MG;500000;0;0;0
ALEXANDRE SILVEIRA;22270013-2015;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.2409;NO MUNICÍPIO DE BELO ORIENTE - MG;300000;250000;250000;250000
ALEXANDRE SILVEIRA;22270014-2015;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.2752;NO MUNICÍPIO DE JOANÉSIA - MG;300000;200000;200000;200000
ALEXANDRE SILVEIRA;22270015-2015;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.2754;NO MUNICÍPIO DE JOÃO PINHEIRO - MG;500000;300000;300000;300000
ALEXANDRE SILVEIRA;22270016-2015;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3191;NO MUNICÍPIO DE VIRGINÓPOLIS - MG;300000;200000;200000;200000
ALEXANDRE SILVEIRA;22270017-2015;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.2437;NO MUNICÍPIO DE BRAÚNAS - MG;300000;0;0;0
ALEXANDRE SILVEIRA;22270018-2015;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3034;NO MUNICÍPIO DE SANTA RITA DE MINAS - MG;300000;0;0;0
ALEXANDRE SILVEIRA;22270019-2015;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0031;NO ESTADO DE MINAS GERAIS;2100000;300000;300000;300000
ALEXANDRE SILVEIRA;22270020-2015;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.2963;NO MUNICÍPIO DE PRESIDENTE JUSCELINO - MG;300000;162388;162388;162388
ALEXANDRE SILVEIRA;22270021-2015;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.2600;NO MUNICÍPIO DE DORES DE GUANHÃES - MG;300000;200000;200000;200000
ALEXANDRE SILVEIRA;22270022-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.2425;NO MUNICÍPIO DE BOM JESUS DO GALHO - MG;700000;0;0;0
ALEXANDRE SILVEIRA;22270023-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0031;NO ESTADO DE MINAS GERAIS;2402300;0;0;0
ALEXANDRE SILVEIRA;22270024-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.8216;HOSPITAL FELÍCIO ROCHO - BELO HORIZONTE - MG;400000;0;0;0
ALEXANDRE SILVEIRA;22270025-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.2408;NO MUNICÍPIO DE BELO HORIZONTE - MG;562300;0;0;0
ALEXANDRE TOLEDO;29620001-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.1766;NO MUNICÍPIO DE CAPELA - AL;700000;0;0;0
ALEXANDRE TOLEDO;29620002-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.1795;NO MUNICÍPIO DE MACEIÓ - AL;1500000;0;0;0
ALEXANDRE TOLEDO;29620003-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.1818;NO MUNICÍPIO DE PARIPUEIRA - AL;1400000;0;0;0
ALEXANDRE TOLEDO;29620004-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.1827;NO MUNICÍPIO DE PORTO CALVO - AL;700000;0;0;0
ALEXANDRE TOLEDO;29620005-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.1830;NO MUNICÍPIO DE QUEBRANGULO - AL;700000;500000;500000;401380
ALEXANDRE TOLEDO;29620006-2015;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.1761;NO MUNICÍPIO DE CAJUEIRO - AL;500000;400000;400000;400000
ALEXANDRE TOLEDO;29620007-2015;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.1766;NO MUNICÍPIO DE CAPELA - AL;300000;300000;300000;300000
ALEXANDRE TOLEDO;29620008-2015;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.1816;NO MUNICÍPIO DE PÃO DE AÇÚCAR - AL;1000000;624775;624775;624775
ALEXANDRE TOLEDO;29620009-2015;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.1830;NO MUNICÍPIO DE QUEBRANGULO - AL;300000;300000;300000;300000
ALEXANDRE TOLEDO;29620010-2015;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.1821;NO MUNICÍPIO DE PENEDO - AL;1000000;0;0;0
ALEXANDRE TOLEDO;29620011-2015;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.1795;NO MUNICÍPIO DE MACEIÓ - AL;1750000;1749855;1749855;0
ALEXANDRE TOLEDO;29620012-2015;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.1795;NO MUNICÍPIO DE MACEIÓ - AL;500000;0;0;0
ALEXANDRE TOLEDO;29620013-2015;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.1795;NO MUNICÍPIO DE MACEIÓ - AL;1750000;1749855;1749855;1749855
ALEXANDRE TOLEDO;29620014-2015;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.1821;NO MUNICÍPIO DE PENEDO - AL;700000;481592;481592;361721
ALEXANDRE TOLEDO;29620015-2015;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.1816;NO MUNICÍPIO DE PÃO DE AÇÚCAR - AL;1000000;680744;680744;286788
ALEXANDRE TOLEDO;29620016-2015;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;20.608.2014.20ZV.0027;NO ESTADO DE ALAGOAS;300000;0;0;0
ALEXANDRE TOLEDO;29620017-2015;MINISTÉRIO PÚBLICO DO TRABALHO;03.122.0581.15B4.1795;NO MUNICÍPIO DE MACEIÓ - AL;300000;300000;300000;300000
ALEXANDRE TOLEDO;29620018-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.1761;NO MUNICÍPIO DE CAJUEIRO - AL;500000;399690;399690;399690
ALEXANDRE TOLEDO;29620019-2015;FUNDO NACIONAL DE CULTURA;13.392.2027.20ZF.1795;NO MUNICÍPIO DE MACEIÓ - AL;200000;0;0;0
